date,month,quarter,year,department,daily_cost,sessions,tokens_used,monthly_budget,cumulative_monthly_cost,budget_used_pct
2025-12-31,2025-12,Q4 2025,2025,Legal,4.5585,15,756142,50,112.8093,225.62
2024-03-01,2024-03,Q1 2024,2024,Marketing,0.0486,2,8637,80,0.0486,0.06
2024-03-02,2024-03,Q1 2024,2024,Marketing,0.0064,1,1071,80,0.055,0.07
2024-03-04,2024-03,Q1 2024,2024,Marketing,0.0407,3,7442,80,0.0957,0.12
2024-03-05,2024-03,Q1 2024,2024,Marketing,0.0379,4,14535,80,0.1336,0.17
2024-03-06,2024-03,Q1 2024,2024,Marketing,0.0021,1,2364,80,0.1357,0.17
2024-03-07,2024-03,Q1 2024,2024,Marketing,0.0443,2,7872,80,0.18,0.22
2024-03-11,2024-03,Q1 2024,2024,Marketing,0.0014,1,2721,80,0.1814,0.23
2024-03-13,2024-03,Q1 2024,2024,Marketing,0.0229,1,3743,80,0.2043,0.26
2024-03-14,2024-03,Q1 2024,2024,Marketing,0.0222,2,4142,80,0.2265,0.28
2024-03-15,2024-03,Q1 2024,2024,Marketing,0.0207,3,9642,80,0.2472,0.31
2024-03-17,2024-03,Q1 2024,2024,Marketing,0.0157,1,2178,80,0.2629,0.33
2024-03-18,2024-03,Q1 2024,2024,Marketing,0.0021,1,2214,80,0.265,0.33
2024-03-19,2024-03,Q1 2024,2024,Marketing,0.0049,3,8477,80,0.2699,0.34
2024-03-22,2024-03,Q1 2024,2024,Marketing,0.0243,1,4665,80,0.2942,0.37
2024-03-26,2024-03,Q1 2024,2024,Marketing,0.0407,3,6678,80,0.3349,0.42
2024-03-27,2024-03,Q1 2024,2024,Marketing,0.0164,1,2950,80,0.3513,0.44
2024-03-29,2024-03,Q1 2024,2024,Marketing,0.0086,1,1657,80,0.3599,0.45
2024-03-30,2024-03,Q1 2024,2024,Marketing,0.0064,1,1071,80,0.3663,0.46
2024-04-01,2024-04,Q2 2024,2024,Marketing,0.0336,3,11665,80,0.0336,0.04
2024-04-02,2024-04,Q2 2024,2024,Marketing,0.0221,2,8886,80,0.0557,0.07
2024-04-04,2024-04,Q2 2024,2024,Marketing,0.0271,3,11207,80,0.0828,0.1
2024-04-08,2024-04,Q2 2024,2024,Marketing,0.0243,4,11728,80,0.1071,0.13
2024-04-11,2024-04,Q2 2024,2024,Marketing,0.0757,3,12285,80,0.1828,0.23
2024-04-15,2024-04,Q2 2024,2024,Marketing,0.0,2,8179,80,0.1828,0.23
2024-04-17,2024-04,Q2 2024,2024,Marketing,0.0213,3,11008,80,0.2041,0.26
2024-04-18,2024-04,Q2 2024,2024,Marketing,0.02,1,4658,80,0.2241,0.28
2024-04-19,2024-04,Q2 2024,2024,Marketing,0.0035,2,8214,80,0.2276,0.28
2024-04-20,2024-04,Q2 2024,2024,Marketing,0.0336,1,6208,80,0.2612,0.33
2024-04-22,2024-04,Q2 2024,2024,Marketing,0.0257,1,3950,80,0.2869,0.36
2024-04-23,2024-04,Q2 2024,2024,Marketing,0.0507,4,10755,80,0.3376,0.42
2024-04-25,2024-04,Q2 2024,2024,Marketing,0.0364,4,10235,80,0.374,0.47
2024-04-26,2024-04,Q2 2024,2024,Marketing,0.0014,2,6872,80,0.3754,0.47
2024-04-29,2024-04,Q2 2024,2024,Marketing,0.0029,2,6443,80,0.3783,0.47
2024-04-30,2024-04,Q2 2024,2024,Marketing,0.0021,1,4036,80,0.3804,0.48
2024-05-01,2024-05,Q2 2024,2024,Marketing,0.0743,3,18525,80,0.0743,0.09
2024-05-02,2024-05,Q2 2024,2024,Marketing,0.0007,3,10721,80,0.075,0.09
2024-05-03,2024-05,Q2 2024,2024,Marketing,0.0978,3,15873,80,0.1728,0.22
2024-05-04,2024-05,Q2 2024,2024,Marketing,0.0007,1,6644,80,0.1735,0.22
2024-05-06,2024-05,Q2 2024,2024,Marketing,0.0007,1,6107,80,0.1742,0.22
2024-05-07,2024-05,Q2 2024,2024,Marketing,0.123,3,22631,80,0.2972,0.37
2024-05-08,2024-05,Q2 2024,2024,Marketing,0.0436,1,6280,80,0.3408,0.43
2024-05-09,2024-05,Q2 2024,2024,Marketing,0.04,4,20409,80,0.3808,0.48
2024-05-10,2024-05,Q2 2024,2024,Marketing,0.0443,3,17503,80,0.4251,0.53
2024-05-13,2024-05,Q2 2024,2024,Marketing,0.0079,1,1600,80,0.433,0.54
2024-05-14,2024-05,Q2 2024,2024,Marketing,0.0915,3,11878,80,0.5245,0.66
2024-05-15,2024-05,Q2 2024,2024,Marketing,0.0343,3,9771,80,0.5588,0.7
2024-05-16,2024-05,Q2 2024,2024,Marketing,0.0,1,4151,80,0.5588,0.7
2024-05-17,2024-05,Q2 2024,2024,Marketing,0.0636,2,7686,80,0.6224,0.78
2024-05-18,2024-05,Q2 2024,2024,Marketing,0.0014,2,13830,80,0.6238,0.78
2024-05-20,2024-05,Q2 2024,2024,Marketing,0.1758,4,25152,80,0.7996,1.0
2024-05-21,2024-05,Q2 2024,2024,Marketing,0.0893,3,14508,80,0.8889,1.11
2024-05-22,2024-05,Q2 2024,2024,Marketing,0.0471,4,18429,80,0.936,1.17
2024-05-23,2024-05,Q2 2024,2024,Marketing,0.0772,3,20281,80,1.0132,1.27
2024-05-24,2024-05,Q2 2024,2024,Marketing,0.0286,2,5707,80,1.0418,1.3
2024-05-25,2024-05,Q2 2024,2024,Marketing,0.0007,1,7772,80,1.0425,1.3
2024-05-27,2024-05,Q2 2024,2024,Marketing,0.0457,3,15566,80,1.0882,1.36
2024-05-28,2024-05,Q2 2024,2024,Marketing,0.0364,2,11837,80,1.1246,1.41
2024-05-29,2024-05,Q2 2024,2024,Marketing,0.0721,5,26816,80,1.1967,1.5
2024-05-31,2024-05,Q2 2024,2024,Marketing,0.0671,3,16602,80,1.2638,1.58
2024-06-03,2024-06,Q2 2024,2024,Marketing,0.0836,2,16903,80,0.0836,0.1
2024-06-04,2024-06,Q2 2024,2024,Marketing,0.0915,2,10115,80,0.1751,0.22
2024-06-05,2024-06,Q2 2024,2024,Marketing,0.0807,1,10202,80,0.2558,0.32
2024-06-06,2024-06,Q2 2024,2024,Marketing,0.2622,4,31163,80,0.518,0.65
2024-06-07,2024-06,Q2 2024,2024,Marketing,0.0564,2,12381,80,0.5744,0.72
2024-06-09,2024-06,Q2 2024,2024,Marketing,0.0014,2,14309,80,0.5758,0.72
2024-06-10,2024-06,Q2 2024,2024,Marketing,0.1571,3,25426,80,0.7329,0.92
2024-06-11,2024-06,Q2 2024,2024,Marketing,0.0879,4,25453,80,0.8208,1.03
2024-06-12,2024-06,Q2 2024,2024,Marketing,0.0693,1,11652,80,0.8901,1.11
2024-06-13,2024-06,Q2 2024,2024,Marketing,0.15,4,23981,80,1.0401,1.3
2024-06-17,2024-06,Q2 2024,2024,Marketing,0.105,3,27134,80,1.1451,1.43
2024-06-18,2024-06,Q2 2024,2024,Marketing,0.0479,4,26991,80,1.193,1.49
2024-06-19,2024-06,Q2 2024,2024,Marketing,0.085,4,26868,80,1.278,1.6
2024-06-20,2024-06,Q2 2024,2024,Marketing,0.2101,4,27675,80,1.4881,1.86
2024-06-21,2024-06,Q2 2024,2024,Marketing,0.0299,7,42583,80,1.518,1.9
2024-06-24,2024-06,Q2 2024,2024,Marketing,0.2487,7,49421,80,1.7667,2.21
2024-06-25,2024-06,Q2 2024,2024,Marketing,0.0479,2,11674,80,1.8146,2.27
2024-06-26,2024-06,Q2 2024,2024,Marketing,0.1093,3,21575,80,1.9239,2.4
2024-06-27,2024-06,Q2 2024,2024,Marketing,0.0122,3,17217,80,1.9361,2.42
2024-06-28,2024-06,Q2 2024,2024,Marketing,0.03,2,9772,80,1.9661,2.46
2024-06-29,2024-06,Q2 2024,2024,Marketing,0.0064,1,10981,80,1.9725,2.47
2024-07-01,2024-07,Q3 2024,2024,Marketing,0.2401,6,53045,80,0.2401,0.3
2024-07-02,2024-07,Q3 2024,2024,Marketing,0.3057,5,63312,80,0.5458,0.68
2024-07-03,2024-07,Q3 2024,2024,Marketing,0.6572,10,98819,80,1.203,1.5
2024-07-04,2024-07,Q3 2024,2024,Marketing,0.1621,5,46950,80,1.3651,1.71
2024-07-05,2024-07,Q3 2024,2024,Marketing,0.1529,3,32756,80,1.518,1.9
2024-07-06,2024-07,Q3 2024,2024,Marketing,0.0628,2,15017,80,1.5808,1.98
2024-07-07,2024-07,Q3 2024,2024,Marketing,0.0564,1,6566,80,1.6372,2.05
2024-07-08,2024-07,Q3 2024,2024,Marketing,0.2364,8,81480,80,1.8736,2.34
2024-07-09,2024-07,Q3 2024,2024,Marketing,0.3636,8,83446,80,2.2372,2.8
2024-07-10,2024-07,Q3 2024,2024,Marketing,0.2193,6,53809,80,2.4565,3.07
2024-07-11,2024-07,Q3 2024,2024,Marketing,0.0964,2,20840,80,2.5529,3.19
2024-07-12,2024-07,Q3 2024,2024,Marketing,0.2907,5,46258,80,2.8436,3.55
2024-07-15,2024-07,Q3 2024,2024,Marketing,0.5352,10,98802,80,3.3788,4.22
2024-07-16,2024-07,Q3 2024,2024,Marketing,0.0993,2,12930,80,3.4781,4.35
2024-07-17,2024-07,Q3 2024,2024,Marketing,0.3258,7,56566,80,3.8039,4.75
2024-07-18,2024-07,Q3 2024,2024,Marketing,0.1857,7,78073,80,3.9896,4.99
2024-07-19,2024-07,Q3 2024,2024,Marketing,0.1043,4,43330,80,4.0939,5.12
2024-07-22,2024-07,Q3 2024,2024,Marketing,0.0549,7,66654,80,4.1488,5.19
2024-07-23,2024-07,Q3 2024,2024,Marketing,0.1328,6,50380,80,4.2816,5.35
2024-07-24,2024-07,Q3 2024,2024,Marketing,0.1014,5,50595,80,4.383,5.48
2024-07-25,2024-07,Q3 2024,2024,Marketing,0.1349,7,56382,80,4.5179,5.65
2024-07-26,2024-07,Q3 2024,2024,Marketing,0.3008,6,52111,80,4.8187,6.02
2024-07-27,2024-07,Q3 2024,2024,Marketing,0.0007,1,7037,80,4.8194,6.02
2024-07-29,2024-07,Q3 2024,2024,Marketing,0.2386,5,50725,80,5.058,6.32
2024-07-30,2024-07,Q3 2024,2024,Marketing,0.2429,4,49158,80,5.3009,6.63
2024-07-31,2024-07,Q3 2024,2024,Marketing,0.3715,7,66483,80,5.6724,7.09
2024-08-01,2024-08,Q3 2024,2024,Marketing,0.1501,6,59339,80,0.1501,0.19
2024-08-02,2024-08,Q3 2024,2024,Marketing,0.0863,4,34771,80,0.2364,0.3
2024-08-04,2024-08,Q3 2024,2024,Marketing,0.0014,2,18389,80,0.2378,0.3
2024-08-05,2024-08,Q3 2024,2024,Marketing,0.19,7,77551,80,0.4278,0.53
2024-08-06,2024-08,Q3 2024,2024,Marketing,0.5824,8,105979,80,1.0102,1.26
2024-08-07,2024-08,Q3 2024,2024,Marketing,0.2265,5,64899,80,1.2367,1.55
2024-08-08,2024-08,Q3 2024,2024,Marketing,0.4686,13,151435,80,1.7053,2.13
2024-08-09,2024-08,Q3 2024,2024,Marketing,0.0057,2,29341,80,1.711,2.14
2024-08-12,2024-08,Q3 2024,2024,Marketing,0.0714,3,30392,80,1.7824,2.23
2024-08-13,2024-08,Q3 2024,2024,Marketing,0.4266,12,157325,80,2.209,2.76
2024-08-14,2024-08,Q3 2024,2024,Marketing,0.5115,12,144100,80,2.7205,3.4
2024-08-15,2024-08,Q3 2024,2024,Marketing,0.2935,10,127140,80,3.014,3.77
2024-08-16,2024-08,Q3 2024,2024,Marketing,0.2636,8,90419,80,3.2776,4.1
2024-08-19,2024-08,Q3 2024,2024,Marketing,0.175,8,92620,80,3.4526,4.32
2024-08-20,2024-08,Q3 2024,2024,Marketing,0.3237,7,80495,80,3.7763,4.72
2024-08-21,2024-08,Q3 2024,2024,Marketing,0.2864,11,136406,80,4.0627,5.08
2024-08-22,2024-08,Q3 2024,2024,Marketing,0.1822,7,91976,80,4.2449,5.31
2024-08-23,2024-08,Q3 2024,2024,Marketing,0.4199,12,135917,80,4.6648,5.83
2024-08-25,2024-08,Q3 2024,2024,Marketing,0.005,1,13917,80,4.6698,5.84
2024-08-26,2024-08,Q3 2024,2024,Marketing,0.3086,8,73991,80,4.9784,6.22
2024-08-27,2024-08,Q3 2024,2024,Marketing,0.4515,14,184261,80,5.4299,6.79
2024-08-28,2024-08,Q3 2024,2024,Marketing,0.0521,4,39449,80,5.482,6.85
2024-08-29,2024-08,Q3 2024,2024,Marketing,0.2293,8,103543,80,5.7113,7.14
2024-08-30,2024-08,Q3 2024,2024,Marketing,0.4072,12,140542,80,6.1185,7.65
2024-09-01,2024-09,Q3 2024,2024,Marketing,0.0314,2,23240,80,0.0314,0.04
2024-09-02,2024-09,Q3 2024,2024,Marketing,0.3935,20,243486,80,0.4249,0.53
2024-09-03,2024-09,Q3 2024,2024,Marketing,0.1985,9,152983,80,0.6234,0.78
2024-09-04,2024-09,Q3 2024,2024,Marketing,1.038,18,243185,80,1.6614,2.08
2024-09-05,2024-09,Q3 2024,2024,Marketing,0.5307,19,281868,80,2.1921,2.74
2024-09-06,2024-09,Q3 2024,2024,Marketing,0.9181,15,262424,80,3.1102,3.89
2024-09-07,2024-09,Q3 2024,2024,Marketing,0.0043,2,19632,80,3.1145,3.89
2024-09-09,2024-09,Q3 2024,2024,Marketing,1.0774,20,258391,80,4.1919,5.24
2024-09-10,2024-09,Q3 2024,2024,Marketing,0.3484,9,121469,80,4.5403,5.68
2024-09-11,2024-09,Q3 2024,2024,Marketing,0.9245,17,257538,80,5.4648,6.83
2024-09-12,2024-09,Q3 2024,2024,Marketing,0.5565,10,133801,80,6.0213,7.53
2024-09-13,2024-09,Q3 2024,2024,Marketing,0.5629,16,222018,80,6.5842,8.23
2024-09-16,2024-09,Q3 2024,2024,Marketing,0.4115,14,187825,80,6.9957,8.74
2024-09-17,2024-09,Q3 2024,2024,Marketing,0.4986,14,183360,80,7.4943,9.37
2024-09-18,2024-09,Q3 2024,2024,Marketing,0.1843,7,99242,80,7.6786,9.6
2024-09-19,2024-09,Q3 2024,2024,Marketing,0.3493,9,148220,80,8.0279,10.03
2024-09-20,2024-09,Q3 2024,2024,Marketing,0.0142,8,104006,80,8.0421,10.05
2024-09-21,2024-09,Q3 2024,2024,Marketing,0.0021,2,36279,80,8.0442,10.06
2024-09-23,2024-09,Q3 2024,2024,Marketing,0.1679,7,92661,80,8.2121,10.27
2024-09-24,2024-09,Q3 2024,2024,Marketing,1.1547,13,185741,80,9.3668,11.71
2024-09-25,2024-09,Q3 2024,2024,Marketing,0.838,13,180720,80,10.2048,12.76
2024-09-26,2024-09,Q3 2024,2024,Marketing,0.4815,13,172770,80,10.6863,13.36
2024-09-27,2024-09,Q3 2024,2024,Marketing,0.3387,8,126729,80,11.025,13.78
2024-09-28,2024-09,Q3 2024,2024,Marketing,0.0057,1,21562,80,11.0307,13.79
2024-09-30,2024-09,Q3 2024,2024,Marketing,0.6329,11,140378,80,11.6636,14.58
2024-10-01,2024-10,Q4 2024,2024,Marketing,0.6266,12,142692,80,0.6266,0.78
2024-10-02,2024-10,Q4 2024,2024,Marketing,0.4443,10,172495,80,1.0709,1.34
2024-10-03,2024-10,Q4 2024,2024,Marketing,0.6766,16,258728,80,1.7475,2.18
2024-10-04,2024-10,Q4 2024,2024,Marketing,0.8836,20,296308,80,2.6311,3.29
2024-10-05,2024-10,Q4 2024,2024,Marketing,0.1586,3,30955,80,2.7897,3.49
2024-10-06,2024-10,Q4 2024,2024,Marketing,0.3107,7,134246,80,3.1004,3.88
2024-10-07,2024-10,Q4 2024,2024,Marketing,0.6217,11,202682,80,3.7221,4.65
2024-10-08,2024-10,Q4 2024,2024,Marketing,0.2308,7,90676,80,3.9529,4.94
2024-10-09,2024-10,Q4 2024,2024,Marketing,1.483,20,321145,80,5.4359,6.79
2024-10-10,2024-10,Q4 2024,2024,Marketing,0.9381,13,204265,80,6.374,7.97
2024-10-11,2024-10,Q4 2024,2024,Marketing,0.718,12,201557,80,7.092,8.86
2024-10-12,2024-10,Q4 2024,2024,Marketing,0.0808,2,29163,80,7.1728,8.97
2024-10-14,2024-10,Q4 2024,2024,Marketing,0.8589,15,239588,80,8.0317,10.04
2024-10-15,2024-10,Q4 2024,2024,Marketing,0.9852,14,191468,80,9.0169,11.27
2024-10-16,2024-10,Q4 2024,2024,Marketing,0.4395,7,146186,80,9.4564,11.82
2024-10-17,2024-10,Q4 2024,2024,Marketing,0.5678,15,202386,80,10.0242,12.53
2024-10-18,2024-10,Q4 2024,2024,Marketing,0.7471,14,233652,80,10.7713,13.46
2024-10-19,2024-10,Q4 2024,2024,Marketing,0.2015,4,86550,80,10.9728,13.72
2024-10-20,2024-10,Q4 2024,2024,Marketing,0.1857,3,43831,80,11.1585,13.95
2024-10-21,2024-10,Q4 2024,2024,Marketing,0.8658,18,314101,80,12.0243,15.03
2024-10-22,2024-10,Q4 2024,2024,Marketing,0.5309,11,199738,80,12.5552,15.69
2024-10-23,2024-10,Q4 2024,2024,Marketing,0.7073,18,244244,80,13.2625,16.58
2024-10-24,2024-10,Q4 2024,2024,Marketing,1.0847,17,322772,80,14.3472,17.93
2024-10-25,2024-10,Q4 2024,2024,Marketing,0.9632,19,306286,80,15.3104,19.14
2024-10-28,2024-10,Q4 2024,2024,Marketing,0.5965,12,205824,80,15.9069,19.88
2024-10-29,2024-10,Q4 2024,2024,Marketing,1.1289,22,369501,80,17.0358,21.29
2024-10-30,2024-10,Q4 2024,2024,Marketing,0.5117,11,174998,80,17.5475,21.93
2024-10-31,2024-10,Q4 2024,2024,Marketing,1.1017,17,282585,80,18.6492,23.31
2024-11-01,2024-11,Q4 2024,2024,Marketing,0.5973,14,241412,80,0.5973,0.75
2024-11-02,2024-11,Q4 2024,2024,Marketing,0.5751,11,220944,80,1.1724,1.47
2024-11-03,2024-11,Q4 2024,2024,Marketing,0.4402,4,67035,80,1.6126,2.02
2024-11-04,2024-11,Q4 2024,2024,Marketing,0.9371,24,400271,80,2.5497,3.19
2024-11-05,2024-11,Q4 2024,2024,Marketing,1.096,24,425421,80,3.6457,4.56
2024-11-06,2024-11,Q4 2024,2024,Marketing,0.5235,16,286681,80,4.1692,5.21
2024-11-07,2024-11,Q4 2024,2024,Marketing,0.7593,22,340361,80,4.9285,6.16
2024-11-08,2024-11,Q4 2024,2024,Marketing,0.9322,16,317851,80,5.8607,7.33
2024-11-10,2024-11,Q4 2024,2024,Marketing,0.0321,3,44209,80,5.8928,7.37
2024-11-11,2024-11,Q4 2024,2024,Marketing,0.7909,18,314051,80,6.6837,8.35
2024-11-12,2024-11,Q4 2024,2024,Marketing,1.181,25,426932,80,7.8647,9.83
2024-11-13,2024-11,Q4 2024,2024,Marketing,0.8115,18,335218,80,8.6762,10.85
2024-11-14,2024-11,Q4 2024,2024,Marketing,0.921,19,302241,80,9.5972,12.0
2024-11-15,2024-11,Q4 2024,2024,Marketing,1.9347,28,488736,80,11.5319,14.41
2024-11-16,2024-11,Q4 2024,2024,Marketing,0.3565,5,89476,80,11.8884,14.86
2024-11-17,2024-11,Q4 2024,2024,Marketing,0.0092,4,68214,80,11.8976,14.87
2024-11-18,2024-11,Q4 2024,2024,Marketing,1.0024,19,305374,80,12.9,16.12
2024-11-19,2024-11,Q4 2024,2024,Marketing,0.7976,17,331305,80,13.6976,17.12
2024-11-20,2024-11,Q4 2024,2024,Marketing,0.9267,19,320334,80,14.6243,18.28
2024-11-21,2024-11,Q4 2024,2024,Marketing,1.3689,26,442957,80,15.9932,19.99
2024-11-22,2024-11,Q4 2024,2024,Marketing,1.0997,27,496989,80,17.0929,21.37
2024-11-25,2024-11,Q4 2024,2024,Marketing,0.3078,12,186400,80,17.4007,21.75
2024-11-26,2024-11,Q4 2024,2024,Marketing,0.5175,14,231644,80,17.9182,22.4
2024-11-27,2024-11,Q4 2024,2024,Marketing,1.5539,25,425662,80,19.4721,24.34
2024-11-28,2024-11,Q4 2024,2024,Marketing,1.7209,24,444387,80,21.193,26.49
2024-11-29,2024-11,Q4 2024,2024,Marketing,0.6967,9,148474,80,21.8897,27.36
2024-11-30,2024-11,Q4 2024,2024,Marketing,0.0122,3,60979,80,21.9019,27.38
2024-12-01,2024-12,Q4 2024,2024,Marketing,0.2143,6,84690,80,0.2143,0.27
2024-12-02,2024-12,Q4 2024,2024,Marketing,0.8687,18,314931,80,1.083,1.35
2024-12-03,2024-12,Q4 2024,2024,Marketing,0.6736,14,263175,80,1.7566,2.2
2024-12-04,2024-12,Q4 2024,2024,Marketing,1.2394,18,347472,80,2.996,3.74
2024-12-05,2024-12,Q4 2024,2024,Marketing,1.7452,33,579178,80,4.7412,5.93
2024-12-06,2024-12,Q4 2024,2024,Marketing,1.8175,25,464981,80,6.5587,8.2
2024-12-07,2024-12,Q4 2024,2024,Marketing,0.143,3,59900,80,6.7017,8.38
2024-12-08,2024-12,Q4 2024,2024,Marketing,0.1136,2,36009,80,6.8153,8.52
2024-12-09,2024-12,Q4 2024,2024,Marketing,1.8162,22,414738,80,8.6315,10.79
2024-12-10,2024-12,Q4 2024,2024,Marketing,0.4558,15,274799,80,9.0873,11.36
2024-12-11,2024-12,Q4 2024,2024,Marketing,1.9226,26,439628,80,11.0099,13.76
2024-12-12,2024-12,Q4 2024,2024,Marketing,1.7997,29,512746,80,12.8096,16.01
2024-12-13,2024-12,Q4 2024,2024,Marketing,1.4008,19,350879,80,14.2104,17.76
2024-12-14,2024-12,Q4 2024,2024,Marketing,0.1679,5,109689,80,14.3783,17.97
2024-12-15,2024-12,Q4 2024,2024,Marketing,0.3287,5,70186,80,14.707,18.38
2024-12-16,2024-12,Q4 2024,2024,Marketing,1.7797,28,538759,80,16.4867,20.61
2024-12-17,2024-12,Q4 2024,2024,Marketing,2.7916,25,434147,80,19.2783,24.1
2024-12-18,2024-12,Q4 2024,2024,Marketing,3.2179,22,398319,80,22.4962,28.12
2024-12-19,2024-12,Q4 2024,2024,Marketing,3.9567,23,478958,80,26.4529,33.07
2024-12-20,2024-12,Q4 2024,2024,Marketing,1.3016,20,366475,80,27.7545,34.69
2024-12-21,2024-12,Q4 2024,2024,Marketing,0.2207,4,63887,80,27.9752,34.97
2024-12-23,2024-12,Q4 2024,2024,Marketing,2.0077,24,394181,80,29.9829,37.48
2024-12-24,2024-12,Q4 2024,2024,Marketing,1.2932,23,463318,80,31.2761,39.1
2024-12-25,2024-12,Q4 2024,2024,Marketing,1.8744,24,453270,80,33.1505,41.44
2024-12-26,2024-12,Q4 2024,2024,Marketing,2.7084,23,394002,80,35.8589,44.82
2024-12-27,2024-12,Q4 2024,2024,Marketing,3.0028,30,534797,80,38.8617,48.58
2024-12-28,2024-12,Q4 2024,2024,Marketing,0.1664,4,70974,80,39.0281,48.79
2024-12-30,2024-12,Q4 2024,2024,Marketing,1.5181,23,407428,80,40.5462,50.68
2024-12-31,2024-12,Q4 2024,2024,Marketing,4.3227,29,507199,80,44.8689,56.09
2025-01-01,2025-01,Q1 2025,2025,Marketing,6.1467,43,860282,80,6.1467,7.68
2025-01-02,2025-01,Q1 2025,2025,Marketing,3.8366,29,685815,80,9.9833,12.48
2025-01-03,2025-01,Q1 2025,2025,Marketing,2.2703,27,531661,80,12.2536,15.32
2025-01-04,2025-01,Q1 2025,2025,Marketing,0.5674,9,187788,80,12.821,16.03
2025-01-05,2025-01,Q1 2025,2025,Marketing,0.6823,3,45981,80,13.5033,16.88
2025-01-06,2025-01,Q1 2025,2025,Marketing,3.3185,29,647827,80,16.8218,21.03
2025-01-07,2025-01,Q1 2025,2025,Marketing,4.6978,34,664771,80,21.5196,26.9
2025-01-08,2025-01,Q1 2025,2025,Marketing,4.4532,32,665814,80,25.9728,32.47
2025-01-09,2025-01,Q1 2025,2025,Marketing,2.6004,33,632370,80,28.5732,35.72
2025-01-10,2025-01,Q1 2025,2025,Marketing,3.8254,35,740845,80,32.3986,40.5
2025-01-11,2025-01,Q1 2025,2025,Marketing,0.4801,3,55571,80,32.8787,41.1
2025-01-12,2025-01,Q1 2025,2025,Marketing,0.1042,4,76962,80,32.9829,41.23
2025-01-13,2025-01,Q1 2025,2025,Marketing,4.3173,27,600241,80,37.3002,46.63
2025-01-14,2025-01,Q1 2025,2025,Marketing,1.1822,26,499389,80,38.4824,48.1
2025-01-15,2025-01,Q1 2025,2025,Marketing,3.6702,34,703873,80,42.1526,52.69
2025-01-16,2025-01,Q1 2025,2025,Marketing,1.8294,29,625581,80,43.982,54.98
2025-01-17,2025-01,Q1 2025,2025,Marketing,3.5458,24,491132,80,47.5278,59.41
2025-01-20,2025-01,Q1 2025,2025,Marketing,3.3623,30,637875,80,50.8901,63.61
2025-01-21,2025-01,Q1 2025,2025,Marketing,1.3817,16,312914,80,52.2718,65.34
2025-01-22,2025-01,Q1 2025,2025,Marketing,1.0781,27,477600,80,53.3499,66.69
2025-01-23,2025-01,Q1 2025,2025,Marketing,2.0369,18,324325,80,55.3868,69.23
2025-01-24,2025-01,Q1 2025,2025,Marketing,3.596,34,650570,80,58.9828,73.73
2025-01-25,2025-01,Q1 2025,2025,Marketing,0.6988,8,145783,80,59.6816,74.6
2025-01-26,2025-01,Q1 2025,2025,Marketing,0.2736,2,41630,80,59.9552,74.94
2025-01-27,2025-01,Q1 2025,2025,Marketing,2.9722,28,523024,80,62.9274,78.66
2025-01-28,2025-01,Q1 2025,2025,Marketing,4.9129,24,512719,80,67.8403,84.8
2025-01-29,2025-01,Q1 2025,2025,Marketing,2.2389,32,652108,80,70.0792,87.6
2025-01-30,2025-01,Q1 2025,2025,Marketing,3.9433,23,513650,80,74.0225,92.53
2025-01-31,2025-01,Q1 2025,2025,Marketing,1.4359,31,658101,80,75.4584,94.32
2025-02-01,2025-02,Q1 2025,2025,Marketing,1.2381,10,234157,80,1.2381,1.55
2025-02-02,2025-02,Q1 2025,2025,Marketing,0.0657,2,35365,80,1.3038,1.63
2025-02-03,2025-02,Q1 2025,2025,Marketing,1.5511,33,679661,80,2.8549,3.57
2025-02-04,2025-02,Q1 2025,2025,Marketing,4.2403,25,591456,80,7.0952,8.87
2025-02-05,2025-02,Q1 2025,2025,Marketing,5.9395,40,879379,80,13.0347,16.29
2025-02-06,2025-02,Q1 2025,2025,Marketing,1.1649,25,621186,80,14.1996,17.75
2025-02-07,2025-02,Q1 2025,2025,Marketing,2.2734,28,610224,80,16.473,20.59
2025-02-09,2025-02,Q1 2025,2025,Marketing,1.7413,12,268563,80,18.2143,22.77
2025-02-10,2025-02,Q1 2025,2025,Marketing,4.8708,45,1031605,80,23.0851,28.86
2025-02-11,2025-02,Q1 2025,2025,Marketing,1.7032,26,593712,80,24.7883,30.99
2025-02-12,2025-02,Q1 2025,2025,Marketing,3.6746,28,648612,80,28.4629,35.58
2025-02-13,2025-02,Q1 2025,2025,Marketing,2.4955,32,781999,80,30.9584,38.7
2025-02-14,2025-02,Q1 2025,2025,Marketing,4.1814,39,823323,80,35.1398,43.92
2025-02-15,2025-02,Q1 2025,2025,Marketing,0.1515,2,57350,80,35.2913,44.11
2025-02-16,2025-02,Q1 2025,2025,Marketing,0.1678,6,155266,80,35.4591,44.32
2025-02-17,2025-02,Q1 2025,2025,Marketing,4.3475,28,703336,80,39.8066,49.76
2025-02-18,2025-02,Q1 2025,2025,Marketing,2.6976,27,619342,80,42.5042,53.13
2025-02-19,2025-02,Q1 2025,2025,Marketing,1.6039,39,856455,80,44.1081,55.14
2025-02-20,2025-02,Q1 2025,2025,Marketing,4.4862,28,616634,80,48.5943,60.74
2025-02-21,2025-02,Q1 2025,2025,Marketing,2.8742,17,428355,80,51.4685,64.34
2025-02-23,2025-02,Q1 2025,2025,Marketing,0.3779,5,92008,80,51.8464,64.81
2025-02-24,2025-02,Q1 2025,2025,Marketing,4.4226,34,795365,80,56.269,70.34
