payroll_id,date,month,quarter,year,type,employee_id,department,role,employment_type,base_salary_annual,gross_monthly_pay,bonus,taxes_withheld,net_pay,currency,status
PAY-007556,2024-08-23,2024-08,Q3 2024,2024,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,1303.59,1933.76,6281.68,USD,Processed
PAY-007557,2024-09-22,2024-09,Q3 2024,2024,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,539.13,1664.7,5786.28,USD,Processed
PAY-007558,2024-10-22,2024-10,Q4 2024,2024,Payroll,EMP-00517,Support,Support Engineer,Contract,82942.26,6911.85,1152.25,1745.59,6318.51,USD,Processed
PAY-007559,2024-11-21,2024-11,Q4 2024,2024,Payroll,EMP-00517,Support,Support Engineer,Part-time,82942.26,6911.85,1474.97,1834.92,6551.9,USD,Pending
PAY-007560,2024-12-21,2024-12,Q4 2024,2024,Payroll,EMP-00517,Support,Support Engineer,Part-time,82942.26,6911.85,1655.63,1735.09,6832.39,USD,Processed
PAY-007561,2025-01-20,2025-01,Q1 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,1628.55,2027.74,6512.66,USD,Processed
PAY-007562,2025-02-19,2025-02,Q1 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Contract,82942.26,6911.85,1557.26,1550.34,6918.77,USD,Processed
PAY-007563,2025-03-21,2025-03,Q1 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,702.61,1616.65,5997.81,USD,Processed
PAY-007564,2025-04-20,2025-04,Q2 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,383.15,1887.2,5407.8,USD,Processed
PAY-007565,2025-05-20,2025-05,Q2 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,280.32,1816.99,5375.18,USD,Pending
PAY-007566,2025-06-19,2025-06,Q2 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,948.85,1687.18,6173.52,USD,Processed
PAY-007567,2025-07-19,2025-07,Q3 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,110.73,1553.71,5468.87,USD,Processed
PAY-007568,2025-08-18,2025-08,Q3 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,1567.16,1819.79,6659.22,USD,Processed
PAY-007569,2025-09-17,2025-09,Q3 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,1720.18,1801.55,6830.48,USD,Processed
PAY-007570,2025-10-17,2025-10,Q4 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,220.07,1667.26,5464.66,USD,Processed
PAY-007571,2025-11-16,2025-11,Q4 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Contract,82942.26,6911.85,1078.63,1829.32,6161.16,USD,Processed
PAY-007572,2025-12-16,2025-12,Q4 2025,2025,Payroll,EMP-00517,Support,Support Engineer,Full-time,82942.26,6911.85,998.32,2060.23,5849.94,USD,Processed
PAY-007573,2020-04-17,2020-04,Q2 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,525.07,2045.8,5857.15,USD,Processed
PAY-007574,2020-05-17,2020-05,Q2 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1161.57,2032.74,6506.71,USD,Processed
PAY-007575,2020-06-16,2020-06,Q2 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Part-time,88534.57,7377.88,1814.18,2136.37,7055.69,USD,Processed
PAY-007576,2020-07-16,2020-07,Q3 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1180.54,1995.11,6563.31,USD,Processed
PAY-007577,2020-08-15,2020-08,Q3 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,601.65,1735.58,6243.95,USD,Processed
PAY-007578,2020-09-14,2020-09,Q3 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1353.49,1770.67,6960.7,USD,Processed
PAY-007579,2020-10-14,2020-10,Q4 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1585.32,2141.94,6821.26,USD,Processed
PAY-007580,2020-11-13,2020-11,Q4 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1268.03,2073.98,6571.93,USD,Processed
PAY-007581,2020-12-13,2020-12,Q4 2020,2020,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1288.5,2070.46,6595.92,USD,Processed
PAY-007582,2021-01-12,2021-01,Q1 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1136.35,1682.91,6831.32,USD,Processed
PAY-007583,2021-02-11,2021-02,Q1 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Contract,88534.57,7377.88,1601.35,2188.1,6791.13,USD,Processed
PAY-007584,2021-03-13,2021-03,Q1 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Part-time,88534.57,7377.88,529.48,1696.44,6210.92,USD,Processed
PAY-007585,2021-04-12,2021-04,Q2 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1772.74,1993.76,7156.86,USD,Processed
PAY-007586,2021-05-12,2021-05,Q2 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1225.11,1749.89,6853.1,USD,Processed
PAY-007587,2021-06-11,2021-06,Q2 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Full-time,88534.57,7377.88,1707.09,2009.01,7075.96,USD,Processed
PAY-007588,2021-07-11,2021-07,Q3 2021,2021,Payroll,EMP-00518,Operations,Project Manager,Contract,88534.57,7377.88,1290.01,1927.19,6740.7,USD,Processed
PAY-007589,2020-04-04,2020-04,Q2 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1240.65,2156.12,6284.28,USD,Processed
PAY-007590,2020-05-04,2020-05,Q2 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,213.96,1778.76,5634.95,USD,Processed
PAY-007591,2020-06-03,2020-06,Q2 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,423.3,2049.82,5573.23,USD,Processed
PAY-007592,2020-07-03,2020-07,Q3 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,251.3,2117.6,5333.45,USD,Processed
PAY-007593,2020-08-02,2020-08,Q3 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,490.76,2083.68,5606.83,USD,Pending
PAY-007594,2020-09-01,2020-09,Q3 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,120.7,1901.33,5419.12,USD,Processed
PAY-007595,2020-10-01,2020-10,Q4 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1220.02,2018.27,6401.5,USD,Processed
PAY-007596,2020-10-31,2020-10,Q4 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,817.49,1614.04,6403.2,USD,Processed
PAY-007597,2020-11-30,2020-11,Q4 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,1547.39,2027.0,6720.14,USD,Processed
PAY-007598,2020-12-30,2020-12,Q4 2020,2020,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,1364.63,2052.28,6512.1,USD,Processed
PAY-007599,2021-01-29,2021-01,Q1 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,721.42,2032.98,5888.19,USD,Processed
PAY-007600,2021-02-28,2021-02,Q1 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1769.87,1660.36,7309.26,USD,Processed
PAY-007601,2021-03-30,2021-03,Q1 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,199.6,2112.46,5286.89,USD,Processed
PAY-007602,2021-04-29,2021-04,Q2 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,588.21,1660.75,6127.21,USD,Processed
PAY-007603,2021-05-29,2021-05,Q2 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1392.12,2053.28,6538.59,USD,Processed
PAY-007604,2021-06-28,2021-06,Q2 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,489.12,1798.34,5890.53,USD,Processed
PAY-007605,2021-07-28,2021-07,Q3 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,1673.63,1903.28,6970.1,USD,Processed
PAY-007606,2021-08-27,2021-08,Q3 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,731.24,1999.47,5931.52,USD,Processed
PAY-007607,2021-09-26,2021-09,Q3 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,555.28,2027.99,5727.04,USD,Processed
PAY-007608,2021-10-26,2021-10,Q4 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1601.62,1916.92,6884.45,USD,Processed
PAY-007609,2021-11-25,2021-11,Q4 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,496.92,1720.85,5975.82,USD,Processed
PAY-007610,2021-12-25,2021-12,Q4 2021,2021,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,1273.46,1780.55,6692.66,USD,Pending
PAY-007611,2022-01-24,2022-01,Q1 2022,2022,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,1671.47,1829.94,7041.28,USD,Processed
PAY-007612,2022-02-23,2022-02,Q1 2022,2022,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,806.77,1775.44,6231.08,USD,Processed
PAY-007613,2022-03-25,2022-03,Q1 2022,2022,Payroll,EMP-00519,Finance,FP&A Analyst,Full-time,86396.97,7199.75,168.01,1881.48,5486.28,USD,Processed
PAY-007614,2022-04-24,2022-04,Q2 2022,2022,Payroll,EMP-00519,Finance,FP&A Analyst,Contract,86396.97,7199.75,1143.04,1661.55,6681.24,USD,Processed
PAY-007615,2024-12-23,2024-12,Q4 2024,2024,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,1014.04,1851.31,7028.8,USD,Processed
PAY-007616,2025-01-22,2025-01,Q1 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,970.03,2302.79,6533.31,USD,Processed
PAY-007617,2025-02-21,2025-02,Q1 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,510.67,2209.57,6167.17,USD,Processed
PAY-007618,2025-03-23,2025-03,Q1 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,1772.37,2153.82,7484.62,USD,Processed
PAY-007619,2025-04-22,2025-04,Q2 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Contract,94392.85,7866.07,912.35,2233.0,6545.42,USD,Processed
PAY-007620,2025-05-22,2025-05,Q2 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,746.17,2316.07,6296.17,USD,Processed
PAY-007621,2025-06-21,2025-06,Q2 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,629.85,1804.58,6691.34,USD,Processed
PAY-007622,2025-07-21,2025-07,Q3 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,1076.63,1839.43,7103.27,USD,Processed
PAY-007623,2025-08-20,2025-08,Q3 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,1421.34,1954.63,7332.78,USD,Processed
PAY-007624,2025-09-19,2025-09,Q3 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,526.0,1773.89,6618.18,USD,Processed
PAY-007625,2025-10-19,2025-10,Q4 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,395.07,2234.99,6026.15,USD,Processed
PAY-007626,2025-11-18,2025-11,Q4 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,741.3,2218.79,6388.58,USD,Processed
PAY-007627,2025-12-18,2025-12,Q4 2025,2025,Payroll,EMP-00520,Marketing,Marketing Manager,Full-time,94392.85,7866.07,373.64,2256.23,5983.48,USD,Processed
PAY-007628,2024-03-18,2024-03,Q1 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,894.37,1511.61,6124.46,USD,Processed
PAY-007629,2024-04-17,2024-04,Q2 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,29.87,1915.0,4856.57,USD,Processed
PAY-007630,2024-05-17,2024-05,Q2 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,51.35,1928.47,4864.58,USD,Processed
PAY-007631,2024-06-16,2024-06,Q2 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,270.22,1919.35,5092.57,USD,Processed
PAY-007632,2024-07-16,2024-07,Q3 2024,2024,Payroll,EMP-00521,HR,Recruiter,Part-time,80900.35,6741.7,850.84,1491.35,6101.19,USD,Processed
PAY-007633,2024-08-15,2024-08,Q3 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,289.01,1543.28,5487.43,USD,Processed
PAY-007634,2024-09-14,2024-09,Q3 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,333.2,1583.22,5491.68,USD,Processed
PAY-007635,2024-10-14,2024-10,Q4 2024,2024,Payroll,EMP-00521,HR,Recruiter,Part-time,80900.35,6741.7,1074.48,1937.87,5878.31,USD,Processed
PAY-007636,2024-11-13,2024-11,Q4 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,157.66,1787.1,5112.26,USD,Processed
PAY-007637,2024-12-13,2024-12,Q4 2024,2024,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,566.39,1503.39,5804.7,USD,Processed
PAY-007638,2025-01-12,2025-01,Q1 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,855.78,1633.22,5964.26,USD,Processed
PAY-007639,2025-02-11,2025-02,Q1 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,449.98,1962.4,5229.28,USD,Processed
PAY-007640,2025-03-13,2025-03,Q1 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,552.08,1689.19,5604.59,USD,Processed
PAY-007641,2025-04-12,2025-04,Q2 2025,2025,Payroll,EMP-00521,HR,Recruiter,Contract,80900.35,6741.7,761.33,1780.57,5722.46,USD,Processed
PAY-007642,2025-05-12,2025-05,Q2 2025,2025,Payroll,EMP-00521,HR,Recruiter,Part-time,80900.35,6741.7,1196.87,2011.18,5927.39,USD,Processed
PAY-007643,2025-06-11,2025-06,Q2 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,803.19,1834.19,5710.7,USD,Pending
PAY-007644,2025-07-11,2025-07,Q3 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,1632.2,1710.09,6663.81,USD,Processed
PAY-007645,2025-08-10,2025-08,Q3 2025,2025,Payroll,EMP-00521,HR,Recruiter,Contract,80900.35,6741.7,1109.03,1864.68,5986.05,USD,Processed
PAY-007646,2025-09-09,2025-09,Q3 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,1623.29,1907.53,6457.46,USD,Processed
PAY-007647,2025-10-09,2025-10,Q4 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,1490.47,1964.47,6267.7,USD,Processed
PAY-007648,2025-11-08,2025-11,Q4 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,1463.47,1838.4,6366.77,USD,Processed
PAY-007649,2025-12-08,2025-12,Q4 2025,2025,Payroll,EMP-00521,HR,Recruiter,Full-time,80900.35,6741.7,267.83,1819.0,5190.53,USD,Processed
PAY-007650,2024-06-14,2024-06,Q2 2024,2024,Payroll,EMP-00522,HR,HR Manager,Part-time,102230.48,8519.21,1510.33,2554.34,7475.2,USD,Processed
PAY-007651,2024-07-14,2024-07,Q3 2024,2024,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1647.41,1944.52,8222.1,USD,Processed
PAY-007652,2024-08-13,2024-08,Q3 2024,2024,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1626.05,2064.84,8080.42,USD,Processed
PAY-007653,2024-09-12,2024-09,Q3 2024,2024,Payroll,EMP-00522,HR,HR Manager,Part-time,102230.48,8519.21,2095.44,2249.99,8364.66,USD,Processed
PAY-007654,2024-10-12,2024-10,Q4 2024,2024,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,871.15,1912.31,7478.05,USD,Processed
PAY-007655,2024-11-11,2024-11,Q4 2024,2024,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,886.04,1933.06,7472.19,USD,Processed
PAY-007656,2024-12-11,2024-12,Q4 2024,2024,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,346.3,1965.86,6899.65,USD,Processed
PAY-007657,2025-01-10,2025-01,Q1 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,177.0,2117.92,6578.29,USD,Processed
PAY-007658,2025-02-09,2025-02,Q1 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1322.86,2208.02,7634.05,USD,Processed
PAY-007659,2025-03-11,2025-03,Q1 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,458.36,2095.33,6882.24,USD,Processed
PAY-007660,2025-04-10,2025-04,Q2 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1989.09,2279.95,8228.35,USD,Pending
PAY-007661,2025-05-10,2025-05,Q2 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,487.79,2327.74,6679.26,USD,Processed
PAY-007662,2025-06-09,2025-06,Q2 2025,2025,Payroll,EMP-00522,HR,HR Manager,Part-time,102230.48,8519.21,565.96,2284.17,6801.0,USD,Processed
PAY-007663,2025-07-09,2025-07,Q3 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,677.02,1965.21,7231.02,USD,Processed
PAY-007664,2025-08-08,2025-08,Q3 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,307.82,1912.65,6914.38,USD,Processed
PAY-007665,2025-09-07,2025-09,Q3 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1371.41,2382.74,7507.88,USD,Processed
PAY-007666,2025-10-07,2025-10,Q4 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,156.83,2003.93,6672.11,USD,Processed
PAY-007667,2025-11-06,2025-11,Q4 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,150.3,2012.13,6657.38,USD,Processed
PAY-007668,2025-12-06,2025-12,Q4 2025,2025,Payroll,EMP-00522,HR,HR Manager,Full-time,102230.48,8519.21,1236.88,2476.46,7279.63,USD,Processed
PAY-007669,2024-02-19,2024-02,Q1 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,694.26,1372.83,5100.17,USD,Processed
PAY-007670,2024-03-20,2024-03,Q1 2024,2024,Payroll,EMP-00523,HR,Recruiter,Contract,69344.84,5778.74,676.98,1500.58,4955.14,USD,Processed
PAY-007671,2024-04-19,2024-04,Q2 2024,2024,Payroll,EMP-00523,HR,Recruiter,Contract,69344.84,5778.74,877.51,1404.32,5251.93,USD,Processed
PAY-007672,2024-05-19,2024-05,Q2 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,481.84,1303.94,4956.64,USD,Processed
PAY-007673,2024-06-18,2024-06,Q2 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,34.4,1590.53,4222.61,USD,Processed
PAY-007674,2024-07-18,2024-07,Q3 2024,2024,Payroll,EMP-00523,HR,Recruiter,Contract,69344.84,5778.74,1219.35,1338.97,5659.12,USD,Processed
PAY-007675,2024-08-17,2024-08,Q3 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,1126.0,1619.3,5285.44,USD,Processed
PAY-007676,2024-09-16,2024-09,Q3 2024,2024,Payroll,EMP-00523,HR,Recruiter,Contract,69344.84,5778.74,665.61,1673.77,4770.58,USD,Processed
PAY-007677,2024-10-16,2024-10,Q4 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,636.77,1351.56,5063.95,USD,Processed
PAY-007678,2024-11-15,2024-11,Q4 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,50.2,1427.59,4401.35,USD,Processed
PAY-007679,2024-12-15,2024-12,Q4 2024,2024,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,1237.76,1325.48,5691.02,USD,Processed
PAY-007680,2025-01-14,2025-01,Q1 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,1430.35,1314.39,5894.7,USD,Processed
PAY-007681,2025-02-13,2025-02,Q1 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,1097.1,1454.25,5421.59,USD,Pending
PAY-007682,2025-03-15,2025-03,Q1 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,287.62,1309.29,4757.07,USD,Processed
PAY-007683,2025-04-14,2025-04,Q2 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,328.06,1306.03,4800.77,USD,Processed
PAY-007684,2025-05-14,2025-05,Q2 2025,2025,Payroll,EMP-00523,HR,Recruiter,Contract,69344.84,5778.74,542.33,1631.03,4690.04,USD,Processed
PAY-007685,2025-06-13,2025-06,Q2 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,628.27,1443.25,4963.76,USD,Processed
PAY-007686,2025-07-13,2025-07,Q3 2025,2025,Payroll,EMP-00523,HR,Recruiter,Full-time,69344.84,5778.74,1114.37,1356.76,5536.35,USD,Processed
PAY-007687,2024-11-02,2024-11,Q4 2024,2024,Payroll,EMP-00524,HR,Recruiter,Part-time,56729.78,4727.48,792.76,1264.09,4256.15,USD,Processed
PAY-007688,2024-12-02,2024-12,Q4 2024,2024,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,1125.37,1386.4,4466.45,USD,Processed
PAY-007689,2025-01-01,2025-01,Q1 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,1030.0,1092.46,4665.02,USD,Processed
PAY-007690,2025-01-31,2025-01,Q1 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,698.28,1222.54,4203.22,USD,Processed
PAY-007691,2025-03-02,2025-03,Q1 2025,2025,Payroll,EMP-00524,HR,Recruiter,Contract,56729.78,4727.48,1065.42,1209.75,4583.15,USD,Processed
PAY-007692,2025-04-01,2025-04,Q2 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,690.96,1282.6,4135.84,USD,Processed
PAY-007693,2025-05-01,2025-05,Q2 2025,2025,Payroll,EMP-00524,HR,Recruiter,Contract,56729.78,4727.48,976.52,1290.52,4413.48,USD,Processed
PAY-007694,2025-05-31,2025-05,Q2 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,277.92,1259.34,3746.06,USD,Processed
PAY-007695,2025-06-30,2025-06,Q2 2025,2025,Payroll,EMP-00524,HR,Recruiter,Contract,56729.78,4727.48,849.81,1068.14,4509.15,USD,Processed
PAY-007696,2025-07-30,2025-07,Q3 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,671.21,1244.11,4154.58,USD,Processed
PAY-007697,2025-08-29,2025-08,Q3 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,1064.33,1292.08,4499.73,USD,Processed
PAY-007698,2025-09-28,2025-09,Q3 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,848.72,1173.89,4402.31,USD,Processed
PAY-007699,2025-10-28,2025-10,Q4 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,303.07,1144.42,3886.13,USD,Processed
PAY-007700,2025-11-27,2025-11,Q4 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,1007.34,1361.21,4373.61,USD,Processed
PAY-007701,2025-12-27,2025-12,Q4 2025,2025,Payroll,EMP-00524,HR,Recruiter,Full-time,56729.78,4727.48,138.7,1201.04,3665.14,USD,Processed
PAY-007702,2023-02-27,2023-02,Q1 2023,2023,Payroll,EMP-00525,HR,HR Manager,Full-time,97591.91,8132.66,1301.62,2256.3,7177.98,USD,Processed
PAY-007703,2023-03-29,2023-03,Q1 2023,2023,Payroll,EMP-00525,HR,HR Manager,Contract,97591.91,8132.66,1176.59,1797.38,7511.87,USD,Processed
