budget_id,period,quarter,year,department,category,budget_amount,actual_amount,variance,variance_pct,status,approved_by,notes
BVA-004560,2025-12,Q4 2025,2025,Engineering,Tax,502253.52,517496.7,15243.18,3.03,Over Budget,MGR-09,Tax — Engineering — Dec 2025
BVA-004561,2025-12,Q4 2025,2025,Marketing,Revenue,567836.72,649670.0,81833.28,14.41,Over Budget,MGR-14,Revenue — Marketing — Dec 2025
BVA-004562,2025-12,Q4 2025,2025,Marketing,COGS,113304.01,110696.09,-2607.92,-2.3,Under Budget,MGR-07,COGS — Marketing — Dec 2025
BVA-004563,2025-12,Q4 2025,2025,Marketing,Sales & Mkt,422588.16,343490.77,-79097.39,-18.72,Under Budget,MGR-03,Sales & Mkt — Marketing — Dec 2025
BVA-004564,2025-12,Q4 2025,2025,Marketing,R&D,234073.36,241614.34,7540.98,3.22,Over Budget,MGR-14,R&D — Marketing — Dec 2025
BVA-004565,2025-12,Q4 2025,2025,Marketing,G&A,112423.57,119246.87,6823.3,6.07,Over Budget,MGR-03,G&A — Marketing — Dec 2025
BVA-004566,2025-12,Q4 2025,2025,Marketing,Payroll,197007.44,244852.04,47844.6,24.29,Over Budget,MGR-01,Payroll — Marketing — Dec 2025
BVA-004567,2025-12,Q4 2025,2025,Marketing,CapEx,522163.67,619690.02,97526.35,18.68,Over Budget,MGR-02,CapEx — Marketing — Dec 2025
BVA-004568,2025-12,Q4 2025,2025,Marketing,Tax,545952.34,423353.09,-122599.25,-22.46,Under Budget,MGR-12,Tax — Marketing — Dec 2025
BVA-004569,2025-12,Q4 2025,2025,Finance,Revenue,221445.99,272339.23,50893.24,22.98,Over Budget,MGR-15,Revenue — Finance — Dec 2025
BVA-004570,2025-12,Q4 2025,2025,Finance,COGS,525621.1,434369.13,-91251.97,-17.36,Under Budget,MGR-02,COGS — Finance — Dec 2025
BVA-004571,2025-12,Q4 2025,2025,Finance,Sales & Mkt,539203.25,423511.28,-115691.97,-21.46,Under Budget,MGR-11,Sales & Mkt — Finance — Dec 2025
BVA-004572,2025-12,Q4 2025,2025,Finance,R&D,539163.13,613720.02,74556.89,13.83,Over Budget,MGR-13,R&D — Finance — Dec 2025
BVA-004573,2025-12,Q4 2025,2025,Finance,G&A,354033.4,451574.7,97541.3,27.55,Over Budget,MGR-15,G&A — Finance — Dec 2025
BVA-004574,2025-12,Q4 2025,2025,Finance,Payroll,87316.25,80960.72,-6355.53,-7.28,Under Budget,MGR-13,Payroll — Finance — Dec 2025
BVA-004575,2025-12,Q4 2025,2025,Finance,CapEx,120036.81,145033.26,24996.45,20.82,Over Budget,MGR-02,CapEx — Finance — Dec 2025
BVA-004576,2025-12,Q4 2025,2025,Finance,Tax,71910.93,56202.99,-15707.94,-21.84,Under Budget,MGR-06,Tax — Finance — Dec 2025
BVA-004577,2025-12,Q4 2025,2025,Operations,Revenue,442954.72,517557.44,74602.72,16.84,Over Budget,MGR-06,Revenue — Operations — Dec 2025
BVA-004578,2025-12,Q4 2025,2025,Operations,COGS,551093.79,698265.77,147171.98,26.71,Over Budget,MGR-09,COGS — Operations — Dec 2025
BVA-004579,2025-12,Q4 2025,2025,Operations,Sales & Mkt,66538.51,51745.29,-14793.22,-22.23,Under Budget,MGR-13,Sales & Mkt — Operations — Dec 2025
BVA-004580,2025-12,Q4 2025,2025,Operations,R&D,555161.29,659853.92,104692.63,18.86,Over Budget,MGR-04,R&D — Operations — Dec 2025
BVA-004581,2025-12,Q4 2025,2025,Operations,G&A,466573.31,552143.94,85570.63,18.34,Over Budget,MGR-10,G&A — Operations — Dec 2025
BVA-004582,2025-12,Q4 2025,2025,Operations,Payroll,476182.05,367359.12,-108822.93,-22.85,Under Budget,MGR-06,Payroll — Operations — Dec 2025
BVA-004583,2025-12,Q4 2025,2025,Operations,CapEx,233577.02,301711.75,68134.73,29.17,Over Budget,MGR-12,CapEx — Operations — Dec 2025
BVA-004584,2025-12,Q4 2025,2025,Operations,Tax,215310.5,243056.27,27745.77,12.89,Over Budget,MGR-06,Tax — Operations — Dec 2025
BVA-004585,2025-12,Q4 2025,2025,HR,Revenue,589650.84,625400.55,35749.71,6.06,Over Budget,MGR-02,Revenue — HR — Dec 2025
BVA-004586,2025-12,Q4 2025,2025,HR,COGS,119639.87,157165.89,37526.02,31.37,Over Budget,MGR-06,COGS — HR — Dec 2025
BVA-004587,2025-12,Q4 2025,2025,HR,Sales & Mkt,514906.6,553744.02,38837.42,7.54,Over Budget,MGR-06,Sales & Mkt — HR — Dec 2025
BVA-004588,2025-12,Q4 2025,2025,HR,R&D,136106.69,121385.09,-14721.6,-10.82,Under Budget,MGR-14,R&D — HR — Dec 2025
BVA-004589,2025-12,Q4 2025,2025,HR,G&A,64628.19,86588.82,21960.63,33.98,Over Budget,MGR-15,G&A — HR — Dec 2025
BVA-004590,2025-12,Q4 2025,2025,HR,Payroll,48644.16,42676.83,-5967.33,-12.27,Under Budget,MGR-10,Payroll — HR — Dec 2025
BVA-004591,2025-12,Q4 2025,2025,HR,CapEx,103902.31,107719.91,3817.6,3.67,Over Budget,MGR-14,CapEx — HR — Dec 2025
BVA-004592,2025-12,Q4 2025,2025,HR,Tax,589022.75,615440.63,26417.88,4.49,Over Budget,MGR-03,Tax — HR — Dec 2025
BVA-004593,2025-12,Q4 2025,2025,Support,Revenue,395928.1,487193.36,91265.26,23.05,Over Budget,MGR-06,Revenue — Support — Dec 2025
BVA-004594,2025-12,Q4 2025,2025,Support,COGS,543308.37,726204.77,182896.4,33.66,Over Budget,MGR-08,COGS — Support — Dec 2025
BVA-004595,2025-12,Q4 2025,2025,Support,Sales & Mkt,408891.01,315007.69,-93883.32,-22.96,Under Budget,MGR-11,Sales & Mkt — Support — Dec 2025
BVA-004596,2025-12,Q4 2025,2025,Support,R&D,260768.92,203186.42,-57582.5,-22.08,Under Budget,MGR-04,R&D — Support — Dec 2025
BVA-004597,2025-12,Q4 2025,2025,Support,G&A,587728.59,761905.07,174176.48,29.64,Over Budget,MGR-14,G&A — Support — Dec 2025
BVA-004598,2025-12,Q4 2025,2025,Support,Payroll,271024.97,244896.13,-26128.84,-9.64,Under Budget,MGR-12,Payroll — Support — Dec 2025
BVA-004599,2025-12,Q4 2025,2025,Support,CapEx,506577.91,439347.01,-67230.9,-13.27,Under Budget,MGR-15,CapEx — Support — Dec 2025
BVA-004600,2025-12,Q4 2025,2025,Support,Tax,262901.65,317566.24,54664.59,20.79,Over Budget,MGR-07,Tax — Support — Dec 2025
BVA-004601,2025-12,Q4 2025,2025,Legal,Revenue,186789.04,171696.08,-15092.96,-8.08,Under Budget,MGR-09,Revenue — Legal — Dec 2025
BVA-004602,2025-12,Q4 2025,2025,Legal,COGS,561044.39,671142.5,110098.11,19.62,Over Budget,MGR-11,COGS — Legal — Dec 2025
BVA-004603,2025-12,Q4 2025,2025,Legal,Sales & Mkt,524741.59,586082.48,61340.89,11.69,Over Budget,MGR-11,Sales & Mkt — Legal — Dec 2025
BVA-004604,2025-12,Q4 2025,2025,Legal,R&D,408625.57,313137.97,-95487.6,-23.37,Under Budget,MGR-15,R&D — Legal — Dec 2025
BVA-004605,2025-12,Q4 2025,2025,Legal,G&A,348158.54,336615.32,-11543.22,-3.32,Under Budget,MGR-04,G&A — Legal — Dec 2025
BVA-004606,2025-12,Q4 2025,2025,Legal,Payroll,223396.96,201359.35,-22037.61,-9.86,Under Budget,MGR-08,Payroll — Legal — Dec 2025
BVA-004607,2025-12,Q4 2025,2025,Legal,CapEx,498757.38,407203.69,-91553.69,-18.36,Under Budget,MGR-11,CapEx — Legal — Dec 2025
BVA-004608,2025-12,Q4 2025,2025,Legal,Tax,242428.11,318386.59,75958.48,31.33,Over Budget,MGR-03,Tax — Legal — Dec 2025
BVA-004609,2020-01,Q1 2020,2020,Sales,Revenue,252723.34,293938.53,41215.19,16.31,Over Budget,MGR-13,Revenue — Sales — Jan 2020
BVA-004610,2020-01,Q1 2020,2020,Sales,COGS,25147.53,28392.8,3245.27,12.9,Over Budget,MGR-01,COGS — Sales — Jan 2020
BVA-004611,2020-01,Q1 2020,2020,Sales,Sales & Mkt,349060.75,452474.81,103414.06,29.63,Over Budget,MGR-10,Sales & Mkt — Sales — Jan 2020
BVA-004612,2020-01,Q1 2020,2020,Sales,R&D,156212.09,170485.8,14273.71,9.14,Over Budget,MGR-13,R&D — Sales — Jan 2020
BVA-004613,2020-01,Q1 2020,2020,Sales,G&A,52632.07,66778.84,14146.77,26.88,Over Budget,MGR-08,G&A — Sales — Jan 2020
BVA-004614,2020-01,Q1 2020,2020,Sales,Payroll,576987.48,555677.71,-21309.77,-3.69,Under Budget,MGR-03,Payroll — Sales — Jan 2020
BVA-004615,2020-01,Q1 2020,2020,Sales,CapEx,553501.5,564322.86,10821.36,1.96,Over Budget,MGR-08,CapEx — Sales — Jan 2020
BVA-004616,2020-01,Q1 2020,2020,Sales,Tax,615017.06,606580.98,-8436.08,-1.37,Under Budget,MGR-07,Tax — Sales — Jan 2020
BVA-004617,2020-01,Q1 2020,2020,Engineering,Revenue,278380.61,339976.41,61595.8,22.13,Over Budget,MGR-03,Revenue — Engineering — Jan 2020
BVA-004618,2020-01,Q1 2020,2020,Engineering,COGS,188596.27,236301.84,47705.57,25.3,Over Budget,MGR-13,COGS — Engineering — Jan 2020
BVA-004619,2020-01,Q1 2020,2020,Engineering,Sales & Mkt,647245.99,814799.23,167553.24,25.89,Over Budget,MGR-07,Sales & Mkt — Engineering — Jan 2020
BVA-004620,2020-01,Q1 2020,2020,Engineering,R&D,92161.38,105148.95,12987.57,14.09,Over Budget,MGR-09,R&D — Engineering — Jan 2020
BVA-004621,2020-01,Q1 2020,2020,Engineering,G&A,315541.61,222429.34,-93112.27,-29.51,Under Budget,MGR-07,G&A — Engineering — Jan 2020
BVA-004622,2020-01,Q1 2020,2020,Engineering,Payroll,472413.79,602338.7,129924.91,27.5,Over Budget,MGR-11,Payroll — Engineering — Jan 2020
BVA-004623,2020-01,Q1 2020,2020,Engineering,CapEx,442070.6,448706.7,6636.1,1.5,Over Budget,MGR-08,CapEx — Engineering — Jan 2020
BVA-004624,2020-01,Q1 2020,2020,Engineering,Tax,663496.49,751164.29,87667.8,13.21,Over Budget,MGR-07,Tax — Engineering — Jan 2020
BVA-004625,2020-01,Q1 2020,2020,Marketing,Revenue,639147.38,625181.91,-13965.47,-2.19,Under Budget,MGR-13,Revenue — Marketing — Jan 2020
BVA-004626,2020-01,Q1 2020,2020,Marketing,COGS,681970.88,495120.75,-186850.13,-27.4,Under Budget,MGR-12,COGS — Marketing — Jan 2020
BVA-004627,2020-01,Q1 2020,2020,Marketing,Sales & Mkt,37957.08,29955.56,-8001.52,-21.08,Under Budget,MGR-13,Sales & Mkt — Marketing — Jan 2020
BVA-004628,2020-01,Q1 2020,2020,Marketing,R&D,494202.82,564385.68,70182.86,14.2,Over Budget,MGR-08,R&D — Marketing — Jan 2020
BVA-004629,2020-01,Q1 2020,2020,Marketing,G&A,78027.86,84180.73,6152.87,7.89,Over Budget,MGR-07,G&A — Marketing — Jan 2020
BVA-004630,2020-01,Q1 2020,2020,Marketing,Payroll,191235.7,195544.15,4308.45,2.25,Over Budget,MGR-10,Payroll — Marketing — Jan 2020
BVA-004631,2020-01,Q1 2020,2020,Marketing,CapEx,655916.71,822565.59,166648.88,25.41,Over Budget,MGR-10,CapEx — Marketing — Jan 2020
BVA-004632,2020-01,Q1 2020,2020,Marketing,Tax,500701.42,519308.69,18607.27,3.72,Over Budget,MGR-03,Tax — Marketing — Jan 2020
BVA-004633,2020-01,Q1 2020,2020,Finance,Revenue,510322.45,511617.38,1294.93,0.25,Over Budget,MGR-14,Revenue — Finance — Jan 2020
BVA-004634,2020-01,Q1 2020,2020,Finance,COGS,228334.71,277773.97,49439.26,21.65,Over Budget,MGR-03,COGS — Finance — Jan 2020
BVA-004635,2020-01,Q1 2020,2020,Finance,Sales & Mkt,220433.09,209168.82,-11264.27,-5.11,Under Budget,MGR-08,Sales & Mkt — Finance — Jan 2020
BVA-004636,2020-01,Q1 2020,2020,Finance,R&D,474689.29,363230.65,-111458.64,-23.48,Under Budget,MGR-13,R&D — Finance — Jan 2020
BVA-004637,2020-01,Q1 2020,2020,Finance,G&A,356112.27,325515.35,-30596.92,-8.59,Under Budget,MGR-11,G&A — Finance — Jan 2020
BVA-004638,2020-01,Q1 2020,2020,Finance,Payroll,167007.37,182559.82,15552.45,9.31,Over Budget,MGR-07,Payroll — Finance — Jan 2020
BVA-004639,2020-01,Q1 2020,2020,Finance,CapEx,310532.69,288713.52,-21819.17,-7.03,Under Budget,MGR-12,CapEx — Finance — Jan 2020
BVA-004640,2020-01,Q1 2020,2020,Finance,Tax,306098.38,263415.75,-42682.63,-13.94,Under Budget,MGR-13,Tax — Finance — Jan 2020
BVA-004641,2020-01,Q1 2020,2020,Operations,Revenue,595583.57,738910.45,143326.88,24.06,Over Budget,MGR-05,Revenue — Operations — Jan 2020
BVA-004642,2020-01,Q1 2020,2020,Operations,COGS,547213.17,699908.67,152695.5,27.9,Over Budget,MGR-12,COGS — Operations — Jan 2020
BVA-004643,2020-01,Q1 2020,2020,Operations,Sales & Mkt,48043.39,51872.46,3829.07,7.97,Over Budget,MGR-05,Sales & Mkt — Operations — Jan 2020
BVA-004644,2020-01,Q1 2020,2020,Operations,R&D,48348.05,36306.21,-12041.84,-24.91,Under Budget,MGR-05,R&D — Operations — Jan 2020
BVA-004645,2020-01,Q1 2020,2020,Operations,G&A,282014.85,347485.33,65470.48,23.22,Over Budget,MGR-06,G&A — Operations — Jan 2020
BVA-004646,2020-01,Q1 2020,2020,Operations,Payroll,401274.89,383612.39,-17662.5,-4.4,Under Budget,MGR-11,Payroll — Operations — Jan 2020
BVA-004647,2020-01,Q1 2020,2020,Operations,CapEx,307112.62,403517.34,96404.72,31.39,Over Budget,MGR-11,CapEx — Operations — Jan 2020
BVA-004648,2020-01,Q1 2020,2020,Operations,Tax,519938.49,644768.12,124829.63,24.01,Over Budget,MGR-15,Tax — Operations — Jan 2020
BVA-004649,2020-01,Q1 2020,2020,HR,Revenue,573416.76,579849.22,6432.46,1.12,Over Budget,MGR-13,Revenue — HR — Jan 2020
BVA-004650,2020-01,Q1 2020,2020,HR,COGS,101344.21,123562.45,22218.24,21.92,Over Budget,MGR-05,COGS — HR — Jan 2020
BVA-004651,2020-01,Q1 2020,2020,HR,Sales & Mkt,125010.97,143407.83,18396.86,14.72,Over Budget,MGR-10,Sales & Mkt — HR — Jan 2020
BVA-004652,2020-01,Q1 2020,2020,HR,R&D,259596.13,184361.06,-75235.07,-28.98,Under Budget,MGR-03,R&D — HR — Jan 2020
BVA-004653,2020-01,Q1 2020,2020,HR,G&A,662204.25,637266.01,-24938.24,-3.77,Under Budget,MGR-11,G&A — HR — Jan 2020
BVA-004654,2020-01,Q1 2020,2020,HR,Payroll,269558.01,202305.01,-67253.0,-24.95,Under Budget,MGR-07,Payroll — HR — Jan 2020
BVA-004655,2020-01,Q1 2020,2020,HR,CapEx,490472.85,408908.98,-81563.87,-16.63,Under Budget,MGR-11,CapEx — HR — Jan 2020
BVA-004656,2020-01,Q1 2020,2020,HR,Tax,370150.75,432070.57,61919.82,16.73,Over Budget,MGR-09,Tax — HR — Jan 2020
BVA-004657,2020-01,Q1 2020,2020,Support,Revenue,620860.55,789646.77,168786.22,27.19,Over Budget,MGR-05,Revenue — Support — Jan 2020
BVA-004658,2020-01,Q1 2020,2020,Support,COGS,130608.41,145534.44,14926.03,11.43,Over Budget,MGR-13,COGS — Support — Jan 2020
BVA-004659,2020-01,Q1 2020,2020,Support,Sales & Mkt,467473.54,430885.41,-36588.13,-7.83,Under Budget,MGR-05,Sales & Mkt — Support — Jan 2020
BVA-004660,2020-01,Q1 2020,2020,Support,R&D,686252.36,790644.28,104391.92,15.21,Over Budget,MGR-04,R&D — Support — Jan 2020
BVA-004661,2020-01,Q1 2020,2020,Support,G&A,254833.71,330092.99,75259.28,29.53,Over Budget,MGR-13,G&A — Support — Jan 2020
BVA-004662,2020-01,Q1 2020,2020,Support,Payroll,471865.95,545416.59,73550.64,15.59,Over Budget,MGR-02,Payroll — Support — Jan 2020
BVA-004663,2020-01,Q1 2020,2020,Support,CapEx,627392.09,767238.14,139846.05,22.29,Over Budget,MGR-14,CapEx — Support — Jan 2020
BVA-004664,2020-01,Q1 2020,2020,Support,Tax,179289.86,159797.62,-19492.24,-10.87,Under Budget,MGR-03,Tax — Support — Jan 2020
BVA-004665,2020-01,Q1 2020,2020,Legal,Revenue,59246.23,67229.94,7983.71,13.48,Over Budget,MGR-08,Revenue — Legal — Jan 2020
BVA-004666,2020-01,Q1 2020,2020,Legal,COGS,411894.15,356798.41,-55095.74,-13.38,Under Budget,MGR-02,COGS — Legal — Jan 2020
BVA-004667,2020-01,Q1 2020,2020,Legal,Sales & Mkt,398881.84,289819.75,-109062.09,-27.34,Under Budget,MGR-09,Sales & Mkt — Legal — Jan 2020
BVA-004668,2020-01,Q1 2020,2020,Legal,R&D,102751.77,118821.77,16070.0,15.64,Over Budget,MGR-12,R&D — Legal — Jan 2020
BVA-004669,2020-01,Q1 2020,2020,Legal,G&A,92055.13,110045.55,17990.42,19.54,Over Budget,MGR-08,G&A — Legal — Jan 2020
BVA-004670,2020-01,Q1 2020,2020,Legal,Payroll,12100.8,11084.26,-1016.54,-8.4,Under Budget,MGR-14,Payroll — Legal — Jan 2020
BVA-004671,2020-01,Q1 2020,2020,Legal,CapEx,539739.26,579642.64,39903.38,7.39,Over Budget,MGR-14,CapEx — Legal — Jan 2020
BVA-004672,2020-01,Q1 2020,2020,Legal,Tax,618548.37,449224.51,-169323.86,-27.37,Under Budget,MGR-06,Tax — Legal — Jan 2020
BVA-004673,2020-02,Q1 2020,2020,Sales,Revenue,176342.52,180374.27,4031.75,2.29,Over Budget,MGR-15,Revenue — Sales — Feb 2020
BVA-004674,2020-02,Q1 2020,2020,Sales,COGS,242563.82,210862.32,-31701.5,-13.07,Under Budget,MGR-03,COGS — Sales — Feb 2020
BVA-004675,2020-02,Q1 2020,2020,Sales,Sales & Mkt,607474.02,636067.44,28593.42,4.71,Over Budget,MGR-05,Sales & Mkt — Sales — Feb 2020
BVA-004676,2020-02,Q1 2020,2020,Sales,R&D,384855.11,377965.11,-6890.0,-1.79,Under Budget,MGR-05,R&D — Sales — Feb 2020
BVA-004677,2020-02,Q1 2020,2020,Sales,G&A,420384.59,479861.46,59476.87,14.15,Over Budget,MGR-08,G&A — Sales — Feb 2020
BVA-004678,2020-02,Q1 2020,2020,Sales,Payroll,343701.52,448770.32,105068.8,30.57,Over Budget,MGR-04,Payroll — Sales — Feb 2020
BVA-004679,2020-02,Q1 2020,2020,Sales,CapEx,549896.4,409983.24,-139913.16,-25.44,Under Budget,MGR-03,CapEx — Sales — Feb 2020
BVA-004680,2020-02,Q1 2020,2020,Sales,Tax,89616.47,64440.54,-25175.93,-28.09,Under Budget,MGR-09,Tax — Sales — Feb 2020
BVA-004681,2020-02,Q1 2020,2020,Engineering,Revenue,646551.08,733552.76,87001.68,13.46,Over Budget,MGR-10,Revenue — Engineering — Feb 2020
BVA-004682,2020-02,Q1 2020,2020,Engineering,COGS,35171.11,28823.14,-6347.97,-18.05,Under Budget,MGR-11,COGS — Engineering — Feb 2020
BVA-004683,2020-02,Q1 2020,2020,Engineering,Sales & Mkt,528614.44,457618.25,-70996.19,-13.43,Under Budget,MGR-04,Sales & Mkt — Engineering — Feb 2020
BVA-004684,2020-02,Q1 2020,2020,Engineering,R&D,375536.94,413032.25,37495.31,9.98,Over Budget,MGR-13,R&D — Engineering — Feb 2020
BVA-004685,2020-02,Q1 2020,2020,Engineering,G&A,164422.96,126880.14,-37542.82,-22.83,Under Budget,MGR-04,G&A — Engineering — Feb 2020
BVA-004686,2020-02,Q1 2020,2020,Engineering,Payroll,56398.29,65318.64,8920.35,15.82,Over Budget,MGR-13,Payroll — Engineering — Feb 2020
BVA-004687,2020-02,Q1 2020,2020,Engineering,CapEx,330575.17,373272.38,42697.21,12.92,Over Budget,MGR-13,CapEx — Engineering — Feb 2020
BVA-004688,2020-02,Q1 2020,2020,Engineering,Tax,394091.36,481907.05,87815.69,22.28,Over Budget,MGR-15,Tax — Engineering — Feb 2020
BVA-004689,2020-02,Q1 2020,2020,Marketing,Revenue,409899.31,287149.27,-122750.04,-29.95,Under Budget,MGR-02,Revenue — Marketing — Feb 2020
BVA-004690,2020-02,Q1 2020,2020,Marketing,COGS,547004.43,569965.17,22960.74,4.2,Over Budget,MGR-08,COGS — Marketing — Feb 2020
BVA-004691,2020-02,Q1 2020,2020,Marketing,Sales & Mkt,433446.62,311579.27,-121867.35,-28.12,Under Budget,MGR-10,Sales & Mkt — Marketing — Feb 2020
BVA-004692,2020-02,Q1 2020,2020,Marketing,R&D,367849.81,403923.54,36073.73,9.81,Over Budget,MGR-02,R&D — Marketing — Feb 2020
BVA-004693,2020-02,Q1 2020,2020,Marketing,G&A,102081.07,79244.0,-22837.07,-22.37,Under Budget,MGR-09,G&A — Marketing — Feb 2020
BVA-004694,2020-02,Q1 2020,2020,Marketing,Payroll,90865.65,93731.24,2865.59,3.15,Over Budget,MGR-02,Payroll — Marketing — Feb 2020
BVA-004695,2020-02,Q1 2020,2020,Marketing,CapEx,51745.42,36555.57,-15189.85,-29.35,Under Budget,MGR-02,CapEx — Marketing — Feb 2020
BVA-004696,2020-02,Q1 2020,2020,Marketing,Tax,462930.5,402872.77,-60057.73,-12.97,Under Budget,MGR-13,Tax — Marketing — Feb 2020
BVA-004697,2020-02,Q1 2020,2020,Finance,Revenue,212401.38,277051.36,64649.98,30.44,Over Budget,MGR-06,Revenue — Finance — Feb 2020
BVA-004698,2020-02,Q1 2020,2020,Finance,COGS,698398.25,810780.09,112381.84,16.09,Over Budget,MGR-01,COGS — Finance — Feb 2020
BVA-004699,2020-02,Q1 2020,2020,Finance,Sales & Mkt,659102.19,734440.41,75338.22,11.43,Over Budget,MGR-04,Sales & Mkt — Finance — Feb 2020
BVA-004700,2020-02,Q1 2020,2020,Finance,R&D,312875.87,422340.44,109464.57,34.99,Over Budget,MGR-06,R&D — Finance — Feb 2020
BVA-004701,2020-02,Q1 2020,2020,Finance,G&A,27097.53,28486.57,1389.04,5.13,Over Budget,MGR-15,G&A — Finance — Feb 2020
BVA-004702,2020-02,Q1 2020,2020,Finance,Payroll,103717.76,111302.53,7584.77,7.31,Over Budget,MGR-04,Payroll — Finance — Feb 2020
BVA-004703,2020-02,Q1 2020,2020,Finance,CapEx,210824.22,210244.71,-579.51,-0.27,Under Budget,MGR-08,CapEx — Finance — Feb 2020
BVA-004704,2020-02,Q1 2020,2020,Finance,Tax,221211.68,160200.2,-61011.48,-27.58,Under Budget,MGR-13,Tax — Finance — Feb 2020
BVA-004705,2020-02,Q1 2020,2020,Operations,Revenue,177670.02,228984.21,51314.19,28.88,Over Budget,MGR-09,Revenue — Operations — Feb 2020
BVA-004706,2020-02,Q1 2020,2020,Operations,COGS,410841.91,312111.65,-98730.26,-24.03,Under Budget,MGR-03,COGS — Operations — Feb 2020
BVA-004707,2020-02,Q1 2020,2020,Operations,Sales & Mkt,475068.25,406551.41,-68516.84,-14.42,Under Budget,MGR-01,Sales & Mkt — Operations — Feb 2020
BVA-004708,2020-02,Q1 2020,2020,Operations,R&D,219386.64,193301.36,-26085.28,-11.89,Under Budget,MGR-02,R&D — Operations — Feb 2020
BVA-004709,2020-02,Q1 2020,2020,Operations,G&A,472453.58,571400.21,98946.63,20.94,Over Budget,MGR-13,G&A — Operations — Feb 2020
BVA-004710,2020-02,Q1 2020,2020,Operations,Payroll,361132.71,288622.78,-72509.93,-20.08,Under Budget,MGR-04,Payroll — Operations — Feb 2020
BVA-004711,2020-02,Q1 2020,2020,Operations,CapEx,12493.81,11976.18,-517.63,-4.14,Under Budget,MGR-01,CapEx — Operations — Feb 2020
BVA-004712,2020-02,Q1 2020,2020,Operations,Tax,55355.92,68648.26,13292.34,24.01,Over Budget,MGR-14,Tax — Operations — Feb 2020
BVA-004713,2020-02,Q1 2020,2020,HR,Revenue,49036.67,39845.79,-9190.88,-18.74,Under Budget,MGR-03,Revenue — HR — Feb 2020
BVA-004714,2020-02,Q1 2020,2020,HR,COGS,632173.59,787666.93,155493.34,24.6,Over Budget,MGR-08,COGS — HR — Feb 2020
BVA-004715,2020-02,Q1 2020,2020,HR,Sales & Mkt,338605.95,325286.67,-13319.28,-3.93,Under Budget,MGR-03,Sales & Mkt — HR — Feb 2020
BVA-004716,2020-02,Q1 2020,2020,HR,R&D,630405.98,807397.51,176991.53,28.08,Over Budget,MGR-01,R&D — HR — Feb 2020
BVA-004717,2020-02,Q1 2020,2020,HR,G&A,170208.39,136256.16,-33952.23,-19.95,Under Budget,MGR-03,G&A — HR — Feb 2020
BVA-004718,2020-02,Q1 2020,2020,HR,Payroll,382970.94,406725.14,23754.2,6.2,Over Budget,MGR-07,Payroll — HR — Feb 2020
BVA-004719,2020-02,Q1 2020,2020,HR,CapEx,566520.37,644357.46,77837.09,13.74,Over Budget,MGR-06,CapEx — HR — Feb 2020
BVA-004720,2020-02,Q1 2020,2020,HR,Tax,535026.44,712045.83,177019.39,33.09,Over Budget,MGR-07,Tax — HR — Feb 2020
BVA-004721,2020-02,Q1 2020,2020,Support,Revenue,258954.03,322001.32,63047.29,24.35,Over Budget,MGR-08,Revenue — Support — Feb 2020
BVA-004722,2020-02,Q1 2020,2020,Support,COGS,565201.29,734644.14,169442.85,29.98,Over Budget,MGR-14,COGS — Support — Feb 2020
BVA-004723,2020-02,Q1 2020,2020,Support,Sales & Mkt,266919.12,260404.08,-6515.04,-2.44,Under Budget,MGR-03,Sales & Mkt — Support — Feb 2020
